timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-07-04T05:18:23.815012+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.1 km/h,97%
2025-07-04T06:19:01.268460+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,97%
2025-07-04T08:40:38.349049+07:00,Đà Nẵng,42,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.2 km/h,81%
2025-07-04T10:18:05.935087+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.6 km/h,63%
2025-07-04T11:29:53.280385+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.1 km/h,62%
2025-07-04T12:22:48.302646+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.6 km/h,66%
2025-07-04T13:30:17.407675+07:00,Đà Nẵng,11,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.6 km/h,68%
2025-07-04T14:20:21.554202+07:00,Đà Nẵng,11,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,72%
2025-07-04T15:26:55.132340+07:00,Đà Nẵng,14,/dl/web/weather/ic-w-06-rain-full.svg,9.3 km/h,75%
2025-07-04T16:21:42.628799+07:00,Đà Nẵng,17,/dl/web/weather/ic-w-06-rain-full.svg,6.4 km/h,79%
2025-07-04T17:21:13.789431+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-06-rain-full.svg,5.6 km/h,92%
2025-07-04T19:39:45.350245+07:00,Đà Nẵng,36,/dl/web/weather/ic-w-12-night-rain-full.svg,3.9 km/h,91%
2025-07-04T20:31:12.851263+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.3 km/h,93%
2025-07-04T22:19:59.487692+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,89%
2025-07-04T23:24:17.354947+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,93%
2025-07-05T00:17:15.153287+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,93%
2025-07-05T01:27:05.066840+07:00,Đà Nẵng,17,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.2 km/h,93%
2025-07-05T02:16:25.828519+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,92%
2025-07-05T03:20:48.594554+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,93%
2025-07-05T04:18:45.263269+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.1 km/h,93%
2025-07-05T05:19:02.165955+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,89%
2025-07-05T06:18:18.955342+07:00,Đà Nẵng,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,93%
2025-07-05T08:37:09.157927+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.7 km/h,83%
2025-07-05T10:13:27.619929+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.0 km/h,70%
2025-07-05T11:25:49.765211+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,69%
2025-07-05T12:18:56.663155+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,62%
2025-07-05T13:27:20.626174+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.3 km/h,71%
2025-07-05T14:18:01.284785+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.2 km/h,61%
2025-07-05T15:24:25.466159+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-06-rain-full.svg,8.9 km/h,64%
2025-07-05T16:19:08.731322+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.4 km/h,68%
2025-07-05T17:19:12.956234+07:00,Đà Nẵng,23,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.4 km/h,76%
2025-07-05T18:15:34.806691+07:00,Đà Nẵng,40,/dl/web/weather/ic-w-06-rain-full.svg,7.9 km/h,76%
2025-07-05T19:36:47.218083+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-12-night-rain-full.svg,2.9 km/h,89%
2025-07-05T20:27:40.214137+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-12-night-rain-full.svg,3.5 km/h,93%
2025-07-05T21:17:58.778262+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-12-night-rain-full.svg,5.3 km/h,94%
2025-07-05T22:18:40.741830+07:00,Đà Nẵng,55,/dl/web/weather/ic-w-12-night-rain-full.svg,6.4 km/h,99%
2025-07-05T23:22:33.258488+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-12-night-rain-full.svg,5.5 km/h,94%
2025-07-06T00:16:42.058224+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-12-night-rain-full.svg,5.8 km/h,94%
2025-07-06T01:25:03.372358+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,94%
2025-07-06T02:15:17.220544+07:00,Đà Nẵng,23,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,93%
2025-07-06T03:19:57.491697+07:00,Đà Nẵng,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-07-06T04:18:02.915946+07:00,Đà Nẵng,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,98%
2025-07-06T05:17:43.364906+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,89%
2025-07-06T06:18:15.099562+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,93%
2025-07-06T08:48:37.588681+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,85%
2025-07-06T10:26:34.717779+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.5 km/h,77%
2025-07-06T11:32:50.805815+07:00,Đà Nẵng,32,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.4 km/h,70%
2025-07-06T12:19:28.724997+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,67%
2025-07-06T13:28:09.320246+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.4 km/h,69%
2025-07-06T14:17:53.685371+07:00,Đà Nẵng,29,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,73%
2025-07-06T15:23:54.296168+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-06-rain-full.svg,11.6 km/h,68%
2025-07-06T16:18:54.955567+07:00,Đà Nẵng,19,/dl/web/weather/ic-w-06-rain-full.svg,9.5 km/h,92%
2025-07-06T17:19:56.728713+07:00,Đà Nẵng,24,/dl/web/weather/ic-w-06-rain-full.svg,7.1 km/h,88%
2025-07-06T18:16:58.132500+07:00,Đà Nẵng,21,/dl/web/weather/ic-w-06-rain-full.svg,5.8 km/h,83%
2025-07-06T19:37:15.277792+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.7 km/h,88%
2025-07-06T20:28:06.249043+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.4 km/h,92%
2025-07-06T21:16:48.287220+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,89%
2025-07-06T22:18:41.595726+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.3 km/h,93%
2025-07-06T23:22:42.326407+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,89%
2025-07-07T00:17:04.847872+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,89%
2025-07-07T01:26:26.888757+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,86%
2025-07-07T02:15:42.379296+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.6 km/h,84%
2025-07-07T03:20:46.466006+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.3 km/h,88%
2025-07-07T04:17:43.068495+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.4 km/h,88%
2025-07-07T05:19:09.783060+07:00,Đà Nẵng,39,/dl/web/weather/ic-w-12-night-rain-full.svg,8.5 km/h,92%
2025-07-07T06:18:34.618442+07:00,Đà Nẵng,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,92%
2025-07-07T08:46:12.389283+07:00,Đà Nẵng,47,/dl/web/weather/ic-w-06-rain-full.svg,1.6 km/h,76%
2025-07-07T10:24:43.400439+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,0.8 km/h,56%
2025-07-07T11:34:12.752993+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-06-rain-full.svg,6.1 km/h,54%
2025-07-07T12:22:54.206504+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.2 km/h,57%
2025-07-07T13:31:36.593113+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,19.0 km/h,60%
2025-07-07T14:21:03.410465+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.6 km/h,68%
2025-07-07T15:28:53.513320+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,64%
2025-07-07T16:24:01.201284+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,71%
2025-07-07T17:22:53.102866+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.9 km/h,71%
2025-07-07T18:18:00.767187+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,72%
2025-07-07T19:40:56.824297+07:00,Đà Nẵng,25,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.3 km/h,78%
2025-07-07T21:19:59.438446+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,80%
2025-07-07T22:20:18.904293+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,84%
2025-07-07T23:26:24.398398+07:00,Đà Nẵng,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.8 km/h,86%
2025-07-08T00:18:06.396012+07:00,Đà Nẵng,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,92%
2025-07-08T01:28:28.772534+07:00,Đà Nẵng,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,87%
2025-07-08T02:16:53.172633+07:00,Đà Nẵng,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.3 km/h,83%
2025-07-08T03:22:28.285349+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,87%
2025-07-08T04:18:38.665065+07:00,Đà Nẵng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.8 km/h,87%
2025-07-08T05:19:45.081297+07:00,Đà Nẵng,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,87%
2025-07-08T06:19:00.672973+07:00,Đà Nẵng,47,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.3 km/h,82%
2025-07-08T08:42:05.770012+07:00,Đà Nẵng,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.3 km/h,69%
2025-07-08T10:19:25.933690+07:00,Đà Nẵng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,54%
2025-07-08T11:30:12.075404+07:00,Đà Nẵng,17,/dl/web/weather/ic-w-06-rain-full.svg,7.9 km/h,55%
2025-07-08T12:20:42.487232+07:00,Đà Nẵng,11,/dl/web/weather/ic-w-06-rain-full.svg,1.6 km/h,55%
2025-07-08T13:30:33.675254+07:00,Đà Nẵng,8,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,56%
2025-07-08T14:20:23.599659+07:00,Đà Nẵng,8,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.1 km/h,59%
2025-07-08T15:27:50.790865+07:00,Đà Nẵng,8,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.9 km/h,61%
2025-07-08T16:22:48.302807+07:00,Đà Nẵng,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.6 km/h,66%
2025-07-08T17:21:43.972915+07:00,Đà Nẵng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,61%
2025-07-08T18:17:48.679316+07:00,Đà Nẵng,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,64%
2025-07-08T19:41:44.635816+07:00,Đà Nẵng,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,77%
2025-07-08T20:34:01.012516+07:00,Đà Nẵng,78,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,75%
2025-07-08T21:19:06.874149+07:00,Đà Nẵng,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,71%
2025-07-08T22:21:52.132442+07:00,Đà Nẵng,47,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,74%
2025-07-08T23:26:23.088206+07:00,Đà Nẵng,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.8 km/h,67%
2025-07-09T00:18:18.571114+07:00,Đà Nẵng,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,64%
